Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1DUCXINH,Công ty TNHH DVTM Đức Xinh,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200335,CH Dũng Chiến,,,Xã Triệu Long,Huyện Triệu Phong,Tỉnh Quảng Trị,0900000000,IN000001,E3591361688872,Đơn bán,Tablet,11/12/2023,,KHO_DUCXINH,Kho Đức Xinh,TP00000001,Đạm Phú Mỹ,1,20,20,400,208000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1DUCXINH,Công ty TNHH DVTM Đức Xinh,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200335,CH Dũng Chiến,,,Xã Triệu Long,Huyện Triệu Phong,Tỉnh Quảng Trị,0900000000,IN000001,E3591361688872,Đơn bán,Tablet,11/12/2023,,KHO_DUCXINH,Kho Đức Xinh,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,24,480,297600000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1THUNGHIA,Công ty TNHH Thu Nghĩa,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220001E,Hồng Hiệp,245,Trần Hưng Đạo,Phường 2,Thị xã Quảng Trị,Tỉnh Quảng Trị,0979750199,E5826291396927,E5826291396927,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,10500000,20,38,760,399000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1THUNGHIA,Công ty TNHH Thu Nghĩa,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220001E,Hồng Hiệp,245,Trần Hưng Đạo,Phường 2,Thị xã Quảng Trị,Tỉnh Quảng Trị,0979750199,E5826291396927,E5826291396927,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,125000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1THUNGHIA,Công ty TNHH Thu Nghĩa,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220036D,CH Lê Đức Yêm,,,Thị Trấn Ái Tử,Huyện Triệu Phong,Tỉnh Quảng Trị,0912882452,E4929138358062,E4929138358062,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,14,280,145600000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Quảng Trị,C1THUNGHIA,Công ty TNHH Thu Nghĩa,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220036D,CH Lê Đức Yêm,,,Thị Trấn Ái Tử,Huyện Triệu Phong,Tỉnh Quảng Trị,0912882452,E4929138358062,E4929138358062,Đơn bán,Tablet,11/12/2023,,,,TP00000444,NPK PM 16-16-8+13S+TE - bao 25 kg,1,40,13,520,165100000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200235,CH Lê Trung Trình,,,Xã Phú Mỹ,Huyện Phú Vang,Tỉnh Thừa Thiên Huế,0914561896,E3565729258478,E3565729258478,Đơn bán,Tablet,11/12/2023,,KHO_VTNNTHUATHIENHUE,Kho VTNN Thừa Thiên Huế,TP00000001,Đạm Phú Mỹ,1,20,20,400,208000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200236,CH Trần Bá Lộc,,,Xã Quảng Lợi,Huyện Quảng Điền,Tỉnh Thừa Thiên Huế,0939027243,E3565870193498,E3565870193498,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,104000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220023C,CH Thu Sương,,,Xã Phong Hiền,Huyện Phong Điền,Tỉnh Thừa Thiên Huế,0983370752,E3566473318921,E3566473318921,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,52000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200330,CH Quang Đào,,,Xã Phú Hồ,Huyện Phú Vang,Tỉnh Thừa Thiên Huế,0900000000,E3590838279101,E3590838279101,Đơn bán,Tablet,11/12/2023,,KHO_VTNNTHUATHIENHUE,Kho VTNN Thừa Thiên Huế,TP00000001,Đạm Phú Mỹ,1,20,20,400,208000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200331,CH Vân Chiến,,,Xã Phong Hiền,Huyện Phong Điền,Tỉnh Thừa Thiên Huế,0900000000,E3590935679673,E3590935679673,Đơn bán,Tablet,11/12/2023,,KHO_VTNNTHUATHIENHUE,Kho VTNN Thừa Thiên Huế,TP00000001,Đạm Phú Mỹ,1,20,30,600,3120000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200331,CH Vân Chiến,,,Xã Phong Hiền,Huyện Phong Điền,Tỉnh Thừa Thiên Huế,0900000000,E3590935679673,E3590935679673,Đơn bán,Tablet,11/12/2023,,KHO_VTNNTHUATHIENHUE,Kho VTNN Thừa Thiên Huế,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,20,400,248000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220033C,CH Ánh Hồng,,,Phường Phú Bài,Thị xã Hương Thủy,Tỉnh Thừa Thiên Huế,0900000000,E3592034387734,E3592034387734,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,14,280,145600000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220033C,CH Ánh Hồng,,,Phường Phú Bài,Thị xã Hương Thủy,Tỉnh Thừa Thiên Huế,0900000000,E3592034387734,E3592034387734,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,8,160,100000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220033F,CH Quang Việt,,,Xã Quảng Phú,Huyện Quảng Điền,Tỉnh Thừa Thiên Huế,0900000000,E3592346960287,E3592346960287,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,52000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220034B,CH Phân bón Tuyết Cương,,,Phường An Hòa,TP. Huế,Tỉnh Thừa Thiên Huế,0914546558,E3593540495811,E3593540495811,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,25,500,260000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Thừa Thiên Huế,C1VTNNTTHUE,Công ty CP VTNN Thừa Thiên Huế,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220034F,CH Hồng Vân,,,Thị trấn Sịa,Huyện Quảng Điền,Tỉnh Thừa Thiên Huế,0366669646,E3593943304566,E3593943304566,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,14,280,145600000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200078,CH Tấn Hòa,,,Thị trấn Ea Drăng,Huyện Ea H'leo,Tỉnh Đắk Lắk,0975622216,IN000017,E3521213999974,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,132000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,220007C,Cửa hàng Linh Ly,,,Xã Cư Mốt,Huyện Ea H'leo,Tỉnh Đắk Lắk,0967065865,IN000014,E3521647354004,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,102000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200086,CH Dũng Vui,,,Xã Ea Sol,Huyện Ea H'leo,Tỉnh Đắk Lắk,0949588028,IN000020,E3522632557084,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,15,300,201000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200094,CH Liên Phay ,,,Xã Ea Wy,Huyện Ea H'leo,Tỉnh Đắk Lắk,0963856879,IN000015,E3524055733228,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,102000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200097,CH PB Hai Lan,,,Xã Cư Klông,Huyện Krông Năng,Tỉnh Đắk Lắk,0935698016,IN000021,E3524363685254,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000522,NPK PM 15-15-15+TE Bao 50 kg L1,1,20,16,320,244800,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200098,CH PB Linh Lộc,,,Xã Phú Lộc,Huyện Krông Năng,Tỉnh Đắk Lắk,0985748331,IN000022,E3524467802230,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,30,600,306000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,2200099,DNTN Ngọc Vy,,,Xã Ea Tam,Huyện Krông Năng,Tỉnh Đắk Lắk,0972117576,E3524536014356,E3524536014356,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,134000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000B6,CH Hòa Mãng,,,Xã Pơng Drang,Huyện Krông Búk,Tỉnh Đắk Lắk,0985752339,IN000019,E3527425646108,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,134000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000BC,CH Thảo Đoàn,,,Xã Pơng Drang,Huyện Krông Búk,Tỉnh Đắk Lắk,0986271362,IN000018,E3528022267130,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,10,200,134000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000C8,CH Thủy Long,,,Xã Cư Bao,Thị Xã Buôn Hồ,Tỉnh Đắk Lắk,0904636146,E3529252787155,E3529252787155,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,15,300,201000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000D5,CH Hồng Ký,"Thôn 2, chợ Eahiao",chợ iahiao,Xã Ea Hiao,Huyện Ea H'leo,Tỉnh Đắk Lắk,0976104809,IN000016,E3530518439082,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,15,300,153000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000E0,CH Phương Nội,,,Xã Cư Né,Huyện Krông Búk,Tỉnh Đắk Lắk,0986365926,E3531655476269,E3531655476269,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,134000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000E1,CH Hoàng Dyên,,,Xã Chư KBô,Huyện Krông Búk,Tỉnh Đắk Lắk,0911531789,E3531774761499,E3531774761499,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,132000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22000EF,CH Minh Khanh,,,Xã Ea Blang,Thị Xã Buôn Hồ,Tỉnh Đắk Lắk,0975928078,IN000025,E3533171082838,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,102000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22002C6,CH Trí Đức,,,Xã Chư KBô,Huyện Krông Búk,Tỉnh Đắk Lắk,0987717846,E3580258918438,E3580258918438,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,134000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,22002C6,CH Trí Đức,,,Xã Chư KBô,Huyện Krông Búk,Tỉnh Đắk Lắk,0987717846,IN000023,E3580209566337,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,102000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DTPHUONG,Dương Trí Phương,DAKLAK_DTP,Dak Lak,23029CC,Châu Loan,,,Xã Phú Xuân,Huyện Krông Năng,Tỉnh Đắk Lắk,0949987373,E1767690016374,E1767690016374,Đơn bán,Tablet,08/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000001,Đạm Phú Mỹ,1,20,10,200,102000000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,NLTPHAP,Nguyễn Lương Thiện Pháp,DAKLAK_NLTP,Dak Lak,220003B,CH Hạnh Phúc,,,Xã Ea Kênh,Huyện Krông Pắc,Tỉnh Đắk Lắk,,IN000001,E3515131804460,Đơn bán,Tablet,06/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000444,NPK PM 16-16-8+13S+TE - bao 25 kg,1,40,10,400,132000000,,,0,,,Đã duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,NLTPHAP,Nguyễn Lương Thiện Pháp,DAKLAK_NLTP,Dak Lak,220004F,CH Phụng Tùng,,,Xã Ea Ktur,Huyện Cư Kuin,Tỉnh Đắk Lắk,,IN000009,E3517117796317,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,102000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,NLTPHAP,Nguyễn Lương Thiện Pháp,DAKLAK_NLTP,Dak Lak,2200273,CH Ngọc Uẩn,"Km 15.5, Hoà Đông",Quốc lộ 26,Xã Hòa Đông,Huyện Krông Pắc,Tỉnh Đắk Lắk,0975696739,IN000010,E3571992162705,Đơn bán,Tablet,06/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000001,Đạm Phú Mỹ,1,20,2,40,20400000,,,0,,,Đã duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,NLTPHAP,Nguyễn Lương Thiện Pháp,DAKLAK_NLTP,Dak Lak,230251D,CH THANH BÌNH,,,Xã Ea Tiêu,Huyện Cư Kuin,Tỉnh Đắk Lắk,0262363399,IN000024,E4753419938936,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,32,640,326400000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200051,CH Tuấn Cường,,,Xã Ea H'đinh,Huyện Cư M'gar,Tỉnh Đắk Lắk,0914122048,IN000003,E3517310442676,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000001,Đạm Phú Mỹ,1,20,5,100,50500000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200051,CH Tuấn Cường,,,Xã Ea H'đinh,Huyện Cư M'gar,Tỉnh Đắk Lắk,0914122048,IN000003,E3517310442676,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,62500000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200051,CH Tuấn Cường,,,Xã Ea H'đinh,Huyện Cư M'gar,Tỉnh Đắk Lắk,0914122048,IN000003,E3517310442676,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,15,300,151500000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200051,CH Tuấn Cường,,,Xã Ea H'đinh,Huyện Cư M'gar,Tỉnh Đắk Lắk,0914122048,IN000003,E3517310442676,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000563,NPK PM 16-8-17+TE Bao 50 kg L1,1,20,10,200,124000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200052,CH Hoàng Huy,,,Thị trấn Ea Pốk,Huyện Cư M'gar,Tỉnh Đắk Lắk,0982530010,IN000004,E3517417880256,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000001,Đạm Phú Mỹ,1,20,10,200,101000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Đắk Lắk,C1MINHTAN,Công ty CP XNK PB Minh Tân,DVU,Đào Vũ,DAKLAK_DV,Dak Lak,2200052,CH Hoàng Huy,,,Thị trấn Ea Pốk,Huyện Cư M'gar,Tỉnh Đắk Lắk,0982530010,IN000004,E3517417880256,Đơn bán,Tablet,11/12/2023,,KHO_MINHTAN,Kho Minh Tân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,125000000,,,0,,,Đã duyệt,11/12/2023,,,
